ID,Length,Masker,Onset,SNR,Speaker,Target,Raw,Responses,N-Listeners,Counts,Confusion,Consistency,Target-Arpabet,Target-IPA,Target-frequency,Confusion-Arpabet,Confusion-IPA,Confusion-frequency,Phoneme-distance
7541,16174,BAB4,438780,0.255,s3,blackness,collapse|black|pinch|collapse|collapse|collapse|collapse|glasses|glasses|relaxes|collapsed|collapse|collapse|black|glass,collapse|black|glasses|pinch|collapsed|glass|relaxes,15,7 2 2 1 1 1 1,collapse,7,! B L AE K . N AX S,! b l æ k . n ə s,2.81,K AX ! L AE P S,k ə ! l æ p s,4.2,41
7545,15040,BAB4,471451,0.077,s3,outwards,out|out|out|out|out|out|out|out|councillors|outside|west|outside|outward|outside|housed,out|outside|housed|west|councillors|outward,15,8 3 1 1 1 1,out,8,! AW T . W AX D Z,! aʊ t . w ə d z,3.15,! AW T,! aʊ t,6.48,28
7550,7456,BAB4,36214,0.795,s3,loo,glued|lived|loud|lived|lo|did|lived|round|lived|drought|blue|blue|lived|lid|lived,lived|blue|lid|loud|did|lo|drought|glued|round,15,6 2 1 1 1 1 1 1 1,lived,6,! L UW,! l u,4.1,! L IH V D,! l ɪ v d,4.92,24
7567,11676,BAB4,93567,-1.912,s1,accord,fate|tedious|studious|tedious|course|tedious|tea|tedious|tedious|tedious|tedious|accord|tedious|accord|accord,tedious|accord|fate|tea|course|studious,15,8 3 1 1 1 1,tedious,8,AX ! K AO D,ə ! k ɔ d,3.25,! T IY . D IA S,! t i . d ɪə s,3.22,41
7592,10768,BMN3,725423,-5.027,s3,bike,height|pike|bike|fight|fight|bike|fight|fight|fight|fight|fight|fight|fight|fight|pipe,fight|bike|height|pike|pipe,15,10 2 1 1 1,fight,10,! B AY K,! b aɪ k,4.58,! F AY T,! f aɪ t,5.04,20
7594,12494,BMN3,629416,-7.704,s3,porch,porch|watch|touch|watch|watch|porch|watch|watch|watch|watch|torch|porch|porch|torch|watch,watch|porch|torch|touch,15,8 4 2 1,watch,8,! P AO CH,! p ɔ tʃ,3.47,! W OH CH,! w ɒ tʃ,5.3,20
7598,11524,BMN3,237657,-7.897,s3,pit,picked|picked|pit|pit|hit|picked|picked|pitch|picked|pit|picked|pit|picked|picked|pitch,picked|pit|pitch|hit,15,8 4 2 1,picked,8,! P IH T,! p ɪ t,4.2,! P IH K T,! p ɪ k t,4.82,7
7607,9634,BMN3,424442,-4.414,s3,pig,pig|paper|pink|pink|pink|paid|pink|pink|pig|think|pink|pink|pale|pink|pig,pink|pig|paid|paper|pale|think,15,8 3 1 1 1 1,pink,8,! P IH G,! p ɪ ɡ,4.51,! P IH NG K,! p ɪ ŋ k,4.8,17
7649,12480,BAB4,276789,-1.28,s3,serving,survey|survey|survey|survey|serving|strawberry|survey|serve|surf|serve|survey|serve|so|survey|surplus,survey|serve|surf|serving|surplus|strawberry|so,15,7 3 1 1 1 1 1,survey,7,! S ER . V IH NG,! s ɜ . v ɪ ŋ,4.45,S ER ! V EY,s ɜ ! v eɪ,4.28,17
7652,12660,BAB4,160683,-0.562,s3,of,front|front|front|horse|self|alpha|front|scar|trunk|ash|front|front|mass|map|mass,front|mass|map|horse|scar|self|trunk|alpha|ash,15,6 2 1 1 1 1 1 1 1,front,6,! OH V,! ɒ v,7.27,! F R AH N T,! f ɹ ʌ n t,5.42,41
7664,8480,SSN,589425,-5.402,s2,barber,armour|armour|armour|garment|armour|armour|amour|armour|harbour|marble|father|armour|harbour|armour|armour,armour|harbour|garment|father|amour|marble,15,9 2 1 1 1 1,armour,9,! B AA . B AX R,! b ɑ . b ə ɹ,3.63,! AA . M AX R,! ɑ . m ə ɹ,3.89,17
7670,9440,SSN,130241,-4.357,s2,chamber,change|change|chain|change|change|change|change|change|tree|change|chain|change|chain|change|change,change|chain|tree,15,11 3 1,change,11,! CH EY M . B AX,! tʃ eɪ m . b ə,4.39,! CH EY N JH,! tʃ eɪ n dʒ,5.49,27
7732,8480,BAB4,876878,0.002,s2,envy,greedy|greedy|into|greedy|green|greedy|greet|greedy|greedy|greedy|greedy|greedy|greedy|greedy|green,greedy|green|into|greet,15,11 2 1 1,greedy,11,! EH N . V IY,! e n . v i,3.64,! G R IY . D IY,! ɡ ɹ i . d i,3.78,37
7755,14152,SSN,662208,-4.132,s3,allied,ally|ally|ally|ally|ally|ally|ally|ally|align|ally|allied|ally|allied|allied|ally,ally|allied|align,15,11 3 1,ally,11,AE ! L AY D,æ ! l aɪ d,3.69,AE ! L AY,æ ! l aɪ,3.76,7
7762,16520,SSN,694689,-4.884,s3,brave,rain|brain|brave|braid|rain|rain|rain|brain|rain|brave|brain|brain|brain|grain|brain,brain|rain|brave|braid|grain,15,6 5 2 1 1,brain,6,! B R EY V,! b ɹ eɪ v,4.64,! B R EY N,! b ɹ eɪ n,4.84,10
7774,13640,SSN,220305,-6.435,s3,chiefly,cheaply|cheaply|chiefly|cheaply|cheaply|cheaply|cheaply|chewing|chiefly|cheaply|chiefly|cheaply|chiefly|cheaply|cheaply,cheaply|chiefly|chewing,15,10 4 1,cheaply,10,! CH IY F . L IY,! tʃ i f . l i,2.9,! CH IY P . L IY,! tʃ i p . l i,3.46,10
7775,12806,SSN,344467,-4.923,s3,flank,blank|blank|flag|flag|plank|black|blank|blank|wax|blank|black|blank|plank|blank|mac,blank|flag|black|plank|mac|wax,15,7 2 2 2 1 1,blank,7,! F L AE NG K,! f l æ ŋ k,3.17,! B L AE NG K,! b l æ ŋ k,4.12,10
7818,10400,SSN,461887,-6.134,s4,fort,scorch|thought|bought|thought|fraught|fort|thought|thought|thought|thought|full|fort|thought|thought|gorge,thought|fort|full|fraught|gorge|bought|scorch,15,8 2 1 1 1 1 1,thought,8,! F AO T,! f ɔ t,3.94,! TH AO T,! θ ɔ t,5.84,10
7821,11040,SSN,314901,-6.629,s4,nets,next|next|next|nets|met|next|net|next|next|net|next|next|next|net|next|next,next|net|met|nets,16,11 3 1 1,next,11,! N EH T S,! n e t s,3.71,! N EH K S T,! n e k s t,5.89,17
7823,11520,SSN,721772,-5.754,s4,sleek,sleep|see|sweet|sleep|estate|sleep|sleep|see|see|sleep|sea|see|sea|sea|scene,see|sleep|sweet|scene|estate,15,7 5 1 1 1,see,7,! S L IY K,! s l i k,3.29,! S IY,! s i,6.34,14
7831,7520,BMN3,367408,-5.647,s4,how,now|now|talk|now|now|now|how|now|now|now|cow|now|canal|cow|canal,now|canal|cow|how|talk,15,9 2 2 1 1,now,9,! HH AW,! h aʊ,6.33,! N AW,! n aʊ,6.44,10
7849,11840,BMN3,139777,-3.606,s4,string,spring|string|spring|spring|spring|spring|spring|one|string|spring|spring|spring|string|stringed|spring,spring|string|stringed|one,15,10 3 1 1,spring,10,! S T R IH NG,! s t ɹ ɪ ŋ,4.25,! S P R IH NG,! s p ɹ ɪ ŋ,4.69,10
7850,12640,BMN3,704723,-4.98,s4,stalk,store|door|store|stalk|door|store|stalk|dorm|store|store|adore|door|store|store|stop,store|door|stalk|stop|dorm|adore,15,7 3 2 1 1 1,store,7,! S T AO K,! s t ɔ k,3.37,! S T AO,! s t ɔ,4.63,7
7858,7200,BMN3,230908,-7.523,s1,pit,hitch|instead|fish|pitch|pitch|detest|fit|pitch|itch|pig|pen|pitch|pith|pitch|pitch,pitch|fit|itch|fish|hitch|pith|pen|detest|instead|pig,15,6 1 1 1 1 1 1 1 1 1,pitch,6,! P IH T,! p ɪ t,4.2,! P IH CH,! p ɪ tʃ,4.6,10
7861,11040,BMN3,452758,-5.783,s1,sleek,sleep|sleep|sleek|sleek|sleep|sleek|sleet|sleep|sleep|sleep|sleek|sleep|sleep|sleep|sleep,sleep|sleek|sleet,15,10 4 1,sleep,10,! S L IY K,! s l i k,3.29,! S L IY P,! s l i p,4.94,10
7893,14880,BMN3,902217,-3.583,s1,shorthand,short|shorthand|short|shortage|shorter|short|shorter|short|short|shore|shorten|shorten|shorter|short|shorten,short|shorten|shorter|shorthand|shore|shortage,15,6 3 3 1 1 1,short,6,! SH AO T . HH AE N D,! ʃ ɔ t . h æ n d,2.89,! SH AO T,! ʃ ɔ t,5.13,28
7911,15508,BMN3,820908,-7.479,s3,drive,dry|drive|dry|dry|dried|drive|dry|dry|dry|drive|drive|dry|drive|drive|drive,dry|drive|dried,15,7 7 1,dry,7,! D R AY V,! d ɹ aɪ v,5.0,! D R AY,! d ɹ aɪ,4.96,7
7914,15096,BMN3,744411,-6.381,s3,merely,near|mid|clear|near|weird|near|near|clear|leer|near|near|clear|mere|near|near,near|clear|leer|mid|weird|mere,15,8 3 1 1 1 1,near,8,! M IA . L IY,! m ɪə . l i,3.83,! N IA,! n ɪə,5.08,24
7917,10034,BMN3,686424,-7.668,s3,guess,guest|guest|guess|gas|gas|dust|gasp|deaf|guest|guest|guess|guest|guess|guest|gas,guest|guess|gas|deaf|dust|gasp,15,6 3 3 1 1 1,guest,6,! G EH S,! ɡ e s,5.16,! G EH S T,! ɡ e s t,4.58,7
7918,9930,BMN3,549508,-6.287,s3,drawing,withdraw|drawing|drawers|drawer|draws|drawer|drawer|drawer|drawer|drawer|drawer|adored|drawn|drawer|drawers,drawer|drawers|adored|withdraw|drawn|drawing,15,8 3 1 1 1 1,drawer,8,! D R AO . IH NG,! d ɹ ɔ . ɪ ŋ,4.47,! D R AO,! d ɹ ɔ,3.98,14
7927,11494,BMN3,781483,-6.874,s3,such,search|touch|search|touch|search|search|perch|search|touch|touch|search|touch|search|touch|search,search|touch|perch,15,8 6 1,search,8,! S AH CH,! s ʌ tʃ,5.5,! S ER CH,! s ɜ tʃ,4.81,10
7931,12640,SSN,788531,-5.983,s4,classroom,mass|classroom|bathroom|bathroom|battery|bathroom|bathroom|bathroom|bathroom|fast|bathroom|classroom|classroom|bathroom|bathroom,bathroom|classroom|battery|mass|fast,15,9 3 1 1 1,bathroom,9,! K L AE S . R UW M,! k l æ s . ɹ u m,3.89,! B AA TH . R UW M,! b ɑ θ . ɹ u m,4.81,37
7947,10400,BMN3,201191,-4.509,s2,mortar,north|morbid|daughter|water|water|morbid|injured|water|water|water|northern|water|walker|daughter|open,water|morbid|daughter|injured|north|northern|walker|open,15,6 2 2 1 1 1 1 1,water,6,! M AO . T AX,! m ɔ . t ə,3.65,! W AO . T AX,! w ɔ . t ə,5.53,10
7964,8320,BMN3,51832,-6.95,s2,dismal,disease|dizzy|dizzy|zoo|dizzy|guitar|busy|dismal|dizzy|dizzy|disease|disease|dizzy|dissolve|dizzy,dizzy|disease|busy|zoo|guitar|dismal|dissolve,15,7 3 1 1 1 1 1,dizzy,7,! D IH Z . M AX L,! d ɪ z . m ə l,3.28,! D IH . Z IY,! d ɪ . z i,3.98,24
7983,7680,BMN3,197538,-3.395,s2,lover,another|rubber|another|another|recover|upper|cover|another|another|another|another|another|another|another|cover,another|cover|rubber|upper|recover,15,10 2 1 1 1,another,10,! L AH . V AX,! l ʌ . v ə,4.19,AX ! N AH . DH AX,ə ! n ʌ . ð ə,5.79,27
7986,11520,BAB4,548900,-0.833,s1,found,pram|plan|thankful|plan|plan|plant|fact|fang|times|beach|plan|fact|plan|planned|plan,plan|fact|plant|fang|pram|times|thankful|planned|beach,15,6 2 1 1 1 1 1 1 1,plan,6,! F AW N D,! f aʊ n d,5.58,! P L AE N,! p l æ n,5.2,34
7988,12800,BAB4,763981,0.354,s1,assured,assured|assure|assure|assure|assure|assure|shirt|ignore|assured|assure|assure|assure|assure|assure|assured,assure|assured|ignore|shirt,15,10 3 1 1,assure,10,AX ! SH UA D,ə ! ʃ ʊə d,3.89,AX ! SH UA,ə ! ʃ ʊə,4.05,7
7989,13014,BAB4,83807,-2.594,s1,countess,counter|counter|counter|counter|off|counter|counter|tedious|coater|counter|counter|counter|accountant|carry|count,counter|count|tedious|off|coater|accountant|carry,15,9 1 1 1 1 1 1,counter,9,! K AW N . T EH S,! k aʊ n . t e s,3.28,! K AW N . T AX,! k aʊ n . t ə,4.29,17
8012,11360,BMN3,663208,-4.009,s4,immune,new|new|bemuse|monitor|dew|dew|menu|renew|weird|new|new|renew|renew|new|new,new|renew|dew|monitor|menu|bemuse|weird,15,6 3 2 1 1 1 1,new,6,IH ! M Y UW N,ɪ ! m j u n,3.62,! N Y UW,! n j u,5.98,24
8015,10080,BMN3,818122,-6.293,s4,desert,pleasant|pleasant|pleasant|free|lizard|pleasant|pleasant|pleasant|lizard|peasant|pleasant|pleasant|peasant|pleasant|desert,pleasant|lizard|peasant|desert|free,15,9 2 2 1 1,pleasant,9,! D EH . Z AX T,! d e . z ə t,4.3,! P L EH . Z N T,! p l e . z n t,4.19,27
8019,14240,BMN3,312923,-3.71,s4,supply,survive|survive|thigh|surmise|supply|smile|survive|my|snide|survive|spy|survive|supply|survive|spy,survive|spy|supply|snide|thigh|smile|my|surmise,15,6 2 2 1 1 1 1 1,survive,6,S AX ! P L AY,s ə ! p l aɪ,4.48,S AX ! V AY V,s ə ! v aɪ v,4.64,24
8053,9440,BAB4,911684,-0.744,s4,row,rise|rice|ride|rise|ability|wry|rise|row|rise|wry|billy|bride|rise|rise|rise,rise|wry|ability|bride|ride|billy|rice|row,15,7 2 1 1 1 1 1 1,rise,7,! R OW,! ɹ oʊ,4.75,! R AY Z,! ɹ aɪ z,4.78,17
8058,9478,BAB4,86193,-1.866,s4,elite,eat|adapt|adapt|adapt|adapt|depth|adapt|adapt|deep|elite|adept|earth|adapt|adapt|adapt,adapt|deep|adept|depth|earth|elite|eat,15,9 1 1 1 1 1 1,adapt,9,EH ! L IY T,e ! l i t,4.09,AX ! D AE P T,ə ! d æ p t,3.82,37
8062,9190,SSN,544549,-4.921,s1,fusion,usual|usual|usual|lesion|usual|illusion|usual|usual|unusual|leisure|fusion|usually|fusion|usual|usual,usual|fusion|unusual|lesion|leisure|usually|illusion,15,8 2 1 1 1 1 1,usual,8,! F Y UW . ZH N,! f j u . ʒ n,3.6,! Y UW . ZH UA L,! j u . ʒ ʊə l,4.74,24
8068,9190,SSN,514954,-6.215,s1,best,test|test|test|test|test|test|pest|test|test|clerk|test|test|test|test|tassel,test|clerk|pest|tassel,15,12 1 1 1,test,12,! B EH S T,! b e s t,5.78,! T EH S T,! t e s t,5.06,10
8071,11040,SSN,253089,-4.463,s1,clearly,fear|clear|clear|clearer|trailer|fear|clear|hear|fear|fear|chair|tear|fear|cheer|fear,fear|clear|tear|clearer|cheer|hear|chair|trailer,15,6 3 1 1 1 1 1 1,fear,6,! K L IA . L IY,! k l ɪə . l i,5.01,! F IA,! f ɪə,4.84,31
8072,8320,SSN,422159,-5.891,s1,you,used|use|use|use|mule|viewed|view|mule|you|new|used|use|you|use|use,use|used|mule|you|new|viewed|view,15,6 2 2 2 1 1 1,use,6,! Y UW,! j u,7.32,! Y UW S,! j u s,5.57,7
8079,12208,SSN,149205,-6.95,s1,childhood,china|child|china|changer|china|china|trial|childlike|child|triangle|china|child|china|child|tribal,china|child|triangle|tribal|trial|childlike|changer,15,6 4 1 1 1 1 1,china,6,! CH AY L D . HH UH D,! tʃ aɪ l d . h ʊ d,4.31,! CH AY . N AX,! tʃ aɪ . n ə,4.87,41
8081,14562,SSN,266827,-4.064,s1,stove,stole|stone|stone|stove|stove|stone|stone|stone|stole|snow|stone|stove|stone|stone|stone,stone|stove|stole|snow,15,9 3 2 1,stone,9,! S T OW V,! s t oʊ v,3.67,! S T OW N,! s t oʊ n,4.84,10
8102,10240,SSN,281587,-5.022,s1,turf,deter|turn|turn|turf|turf|turn|return|turn|turn|talk|turn|turn|terse|turn,turn|turf|return|terse|deter|talk,14,8 2 1 1 1 1,turn,8,! T ER F,! t ɜ f,3.8,! T ER N,! t ɜ n,5.45,10
8109,9538,BMN3,658872,-3.092,s1,hedge,edge|edge|age|edge|edge|edge|edge|page|edge|edge|page|age|edge|hedge|edge,edge|age|page|hedge,15,10 2 2 1,edge,10,! HH EH JH,! h e dʒ,3.96,! EH JH,! e dʒ,4.8,7
8111,11520,BMN3,680753,-5.726,s1,impact,typical|immune|image|immigrant|impact|immigrant|imitate|image|inbuilt|image|image|impact|immense|image|image,image|impact|immigrant|immune|imitate|inbuilt|immense|typical,15,6 2 2 1 1 1 1 1,image,6,! IH M . P AE K T,! ɪ m . p æ k t,4.85,! IH . M IH JH,! ɪ . m ɪ dʒ,4.64,34
8115,11052,BMN3,914656,-6.21,s1,ham,hand|hammer|hand|hand|hound|hang|how|hang|hand|hound|ham|hand|hand|pound|ham,hand|ham|hang|hound|pound|how|hammer,15,6 2 2 2 1 1 1,hand,6,! HH AE M,! h æ m,4.35,! HH AE N D,! h æ n d,5.44,17
8124,8250,BMN3,672072,-4.128,s1,jug,judge|job|jug|job|judge|judge|job|judge|judge|judge|judge|jug|joke|job|job,judge|job|jug|joke,15,7 5 2 1,judge,7,! JH AH G,! dʒ ʌ ɡ,4.06,! JH AH JH,! dʒ ʌ dʒ,4.69,10
8131,10240,BMN3,443049,-4.685,s1,agree,supreme|read|green|street|breath|spring|green|greed|graze|green|brain|three|green|green|green,green|supreme|read|spring|three|breath|brain|graze|street|greed,15,6 1 1 1 1 1 1 1 1 1,green,6,AX ! G R IY,ə ! ɡ ɹ i,5.1,! G R IY N,! ɡ ɹ i n,5.22,14
8133,9280,BMN3,223170,-3.964,s1,tag,time|time|time|time|tired|time|tired|time|time|time|time|time|tom|tire|time,time|tired|tom|tyre,15,11 2 1 1,time,11,! T AE G,! t æ ɡ,4.17,! T AY M,! t aɪ m,6.35,20
8141,11520,BMN3,663699,-6.278,s1,found,barren|bang|baron|marriage|marry|bang|sparrow|bang|fang|bang|band|bang|bang|bang|marry,bang|marry|barren|fang|sparrow|band|marriage,15,7 2 2 1 1 1 1,bang,7,! F AW N D,! f aʊ n d,5.58,! B AE NG,! b æ ŋ,4.62,37
8157,9440,BAB4,143950,0.05,s2,save,save|sage|f|repay|siege|four|sail|inch|sage|says|sage|sage|sage|sage|say,sage|says|f|siege|sail|say|four|repay|inch|save,15,6 1 1 1 1 1 1 1 1 1,sage,6,! S EY V,! s eɪ v,5.05,! S EY JH,! s eɪ dʒ,3.68,10
8163,9920,BAB4,61834,-1.094,s2,placed,place|place|place|place|place|place|place|place|place|place|place|place|place|place|place,place,15,15,place,15,! P L EY S T,! p l eɪ s t,4.4,! P L EY S,! p l eɪ s,5.78,7
8165,11360,BAB4,159723,-2.939,s2,reserve,mass|mass|map|mess|must|mask|maths|mass|mask|mass|match|mass|mask|mass|mass,mass|mask|map|mess|maths|match|must,15,7 3 1 1 1 1 1,mass,7,R IH ! Z ER V,ɹ ɪ ! z ɜ v,4.63,! M AE S,! m æ s,4.53,44
8174,15040,BMN3,354329,-5.018,s3,skilled,skilled|skill|skill|skill|skilled|skill|skill|skill|skill|skill|skill|skilled|skill|skills|skill,skill|skilled|skills,15,11 3 1,skill,11,! S K IH L D,! s k ɪ l d,3.95,! S K IH L,! s k ɪ l,4.4,7
8178,10420,BMN3,583544,-5.644,s3,earn,bear|earn|earth|earth|earth|heir|air|earth|pear|earth|earth|air|earth|earth|air,earth|air|earn|pear|bear,15,8 4 1 1 1,earth,8,! ER N,! ɜ n,4.36,! ER TH,! ɜ θ,5.0,10
8184,9474,BMN3,387125,-7.6,s3,goal,cold|cold|cold|temple|gold|gold|gold|gold|cold|gold|gold|golf|cold|gold|gold,gold|cold|golf|temple,15,8 5 1 1,gold,8,! G OW L,! ɡ oʊ l,4.97,! G OW L D,! ɡ oʊ l d,5.1,7
8190,11680,BMN3,241173,-6.383,s3,rope,broke|book|probe|broke|broke|rope|purple|broke|month|vote|rope|growth|folk|broke|broke,broke|rope|purple|probe|month|book|growth|vote|folk,15,6 2 1 1 1 1 1 1 1,broke,6,! R OW P,! ɹ oʊ p,4.3,! B R OW K,! b ɹ oʊ k,4.64,17
8192,12472,BMN3,582103,-7.955,s3,ghastly,ghastly|ghastly|gasp|adjusted|gasping|justly|gasping|ghastly|gasping|gasping|gassed|gasping|fast|gasping|gasping,gasping|ghastly|justly|adjusted|fast|gasp|gassed,15,7 3 1 1 1 1 1,gasping,7,! G AA S T . L IY,! ɡ ɑ s t . l i,3.47,! G AA . S P IH NG,! ɡ ɑ . s p ɪ ŋ,2.99,30
8223,10880,BAB4,175846,-1.121,s3,sphere,spear|spend|sphere|spear|sphere|spear|spear|spear|beard|control|troll|spear|sphere|sphere|spear,spear|sphere|control|troll|spend|beard,15,7 4 1 1 1 1,spear,7,! S F IA,! s f ɪə,3.68,! S P IA,! s p ɪə,3.42,10
8229,10880,BAB4,504206,-1.196,s3,arc,arch|arch|art|art|arch|arch|art|art|arch|art|arch|arch|arch|art|arch,arch|art,15,9 6,arch,9,! AA K,! ɑ k,3.51,! AA CH,! ɑ tʃ,3.88,10
8259,12140,SSN,139018,-4.657,s4,grandson,ransacked|sister|rancid|ransom|ransom|ransom|crimson|ransom|ransom|ransom|ransom|threaten|ransom|ransom|ransom,ransom|sister|ransacked|rancid|crimson|threaten,15,10 1 1 1 1 1,ransom,10,! G R AE N . S AH N,! ɡ ɹ æ n . s ʌ n,3.88,! R AE N . S AX M,! ɹ æ n . s ə m,3.48,27
8260,10720,SSN,150587,-4.679,s4,guardian,garden|garden|garden|scarf|garden|garden|garden|charge|guard|guard|garden|guard|garden|garden|guard,garden|guard|scarf|charge,15,9 4 1 1,garden,9,! G AA . D IA N,! ɡ ɑ . d ɪə n,4.01,! G AA . D N,! ɡ ɑ . d n,5.28,7
8270,7520,SSN,866845,-6.665,s4,give,use|new|view|kids|few|music|give|new|new|new|new|nearly|sieve|view|new,new|view|use|kids|give|few|music|nearly|sieve,15,6 2 1 1 1 1 1 1 1,new,6,! G IH V,! ɡ ɪ v,5.86,! N Y UW,! n j u,5.98,30
8272,12540,SSN,560359,-4.477,s4,brightly,bright|frighten|writing|bright|frighten|bright|frighten|frighten|frighten|frighten|writing|brighten|bright|brightening|brightly,frighten|bright|writing|brightly|brighten|brightening,15,6 4 2 1 1 1,frighten,6,! B R AY T . L IY,! b ɹ aɪ t . l i,3.53,! F R AY . T N,! f ɹ aɪ . t n,3.51,27
8273,12960,SSN,93073,-5.3,s4,turmoil,terminal|terminal|turmoil|terminal|terminal|terminal|terminal|terribly|internal|determined|terminal|turmoil|turmoil|terminal|terminal,terminal|turmoil|terribly|determined|internal,15,9 3 1 1 1,terminal,9,! T ER . M OY L,! t ɜ . m ɔɪ l,3.68,! T ER . M IH . N L,! t ɜ . m ɪ . n l,3.74,17
8285,12480,SSN,243007,-4.312,s4,marked,mark|mark|bark|mark|bark|mark|arm|mark|mark|bark|park|mark|mark|mark|bark,mark|bark|park|arm,15,9 4 1 1,mark,9,! M AA K T,! m ɑ k t,4.25,! M AA K,! m ɑ k,5.37,7
8291,8000,SSN,340443,-4.425,s4,group,route|root|gluten|oak|route|loop|group|grief|route|reap|route|root|reap|group|root,route|group|reap|gluten|oak|grief|loop,15,7 2 2 1 1 1 1,route,7,! G R UW P,! ɡ ɹ u p,5.19,! R UW T,! ɹ u t,4.6,17
8304,13144,SSN,62869,-6.335,s3,polite,polite|flight|flight|flight|blight|flight|blind|flight|blind|flight|flight|blight|blind|blight|plight,flight|blight|blind|plight|polite,15,7 3 3 1 1,flight,7,P AX ! L AY T,p ə ! l aɪ t,3.89,! F L AY T,! f l aɪ t,4.58,17
8305,11288,SSN,337228,-4.432,s3,fact,backed|backed|backed|backed|backed|backed|backed|fact|fact|backed|backed|fact|fact|back|backed,backed|fact|back,15,10 4 1,backed,10,! F AE K T,! f æ k t,5.45,! B AE K T,! b æ k t,4.11,10
8310,13760,SSN,439049,-5.283,s3,travelled,travel|trouble|travel|travel|travel|travel|travel|traveled|travel|travel|travels|travel|travel|travel|trouble,travel|trouble|travels|travelled,15,11 2 1 1,travel,11,! T R AE . V L D,! t ɹ æ . v l d,4.4,! T R AE . V L,! t ɹ æ . v l,4.82,7
8321,9920,BMN3,166482,-4.281,s2,trout,trout|crowd|drown|drown|trout|crown|tramp|drought|crowd|crowd|crowd|tram|crowd|tram|crowd,crowd|tram|drown|trout|crown|tramp|drought,15,6 2 2 2 1 1 1,crowd,6,! T R AW T,! t ɹ aʊ t,3.96,! K R AW D,! k ɹ aʊ d,4.76,20
8326,10880,BMN3,197967,-3.691,s2,supply,sublime|surprise|supply|sublime|surprise|surprise|sublime|surprise|surprise|surprise|surprise|supply|surprise|sublime|surprise,surprise|sublime|supply,15,9 4 2,surprise,9,S AX ! P L AY,s ə ! p l aɪ,4.48,S AX ! P R AY Z,s ə ! p ɹ aɪ z,4.95,17
8365,10720,SSN,909091,-6.797,s1,thief,feel|feet|feel|feet|field|feet|feel|feet|field|feet|fear|feel|feet|feet|feel,feet|feel|field|fear,15,7 5 2 1,feet,7,! TH IY F,! θ i f,3.91,! F IY T,! f i t,5.08,20
8406,13324,BAB4,413314,-2.566,s3,lawn,ten|ten|tongue|ten|elite|tense|tan|ten|ten|ten|ten|order|ten|tan|ten,ten|tan|tongue|tense|elite|order,15,9 2 1 1 1 1,ten,9,! L AO N,! l ɔ n,3.94,! T EH N,! t e n,5.39,20
8413,13280,BAB4,121604,-0.205,s4,response,thirteen|response|homage|woody|vomit|vomit|thirteen|response|thirteen|format|vomit|thirteen|thirteen|thirteen|vomit,thirteen|vomit|response|homage|format|woody,15,6 4 2 1 1 1,thirteen,6,R IH ! S P OH N S,ɹ ɪ ! s p ɒ n s,4.69,! TH ER . T IY N,! θ ɜ . t i n,2.91,54
8431,7840,SSN,737321,-5.44,s2,crew,cruel|cool|prove|cool|crude|prove|cruel|prove|approve|pool|prove|prude|prove|prove|cool,prove|cool|cruel|prude|crude|approve|pool,15,6 3 2 1 1 1 1,prove,6,! K R UW,! k ɹ u,4.72,! P R UW V,! p ɹ u v,4.78,17
8433,9120,SSN,393203,-6.302,s2,via,diamond|dire|bone|toast|trial|crime|fire|file|fire|fire|bite|fire|fire|sign|fire,fire|toast|diamond|dire|bite|crime|trial|file|sign|bone,15,6 1 1 1 1 1 1 1 1 1,fire,6,! V AY . AX,! v aɪ . ə,4.12,! F AY . AX,! f aɪ . ə,5.18,10
8437,8480,BMN3,84534,-7.686,s4,brain,us|brave|brave|brave|brave|brain|brave|rain|brave|brain|brain|brave|pray|brain|break,brave|brain|pray|us|break|rain,15,7 4 1 1 1 1,brave,7,! B R EY N,! b ɹ eɪ n,4.84,! B R EY V,! b ɹ eɪ v,4.64,10
8465,9280,BMN3,253172,-4.105,s4,cake,page|take|cake|take|take|cake|take|cake|cake|paint|cake|entertain|take|take|cake,cake|take|paint|entertain|page,15,6 6 1 1 1,take,6,! K EY K,! k eɪ k,4.81,! T EY K,! t eɪ k,6.08,10
8467,10240,BMN3,324101,-7.069,s4,talk,tall|tall|tall|tool|tall|tall|torn|torn|torn|tall|torn|torn|tore|tall|tall,tall|torn|tore|tool,15,8 5 1 1,tall,8,! T AO K,! t ɔ k,5.52,! T AO L,! t ɔ l,4.51,10
8468,10720,BMN3,887320,-5.267,s4,subtly,supple|subtle|suffering|suffering|suffering|civil|suffering|suffers|subtly|suffering|suffering|suffering|suffering|suffering|suffering,suffering|suffers|subtly|civil|subtle|supple,15,10 1 1 1 1 1,suffering,10,! S AH T . L IY,! s ʌ t . l i,2.97,! S AH . F AX . R IH NG,! s ʌ . f ə . ɹ ɪ ŋ,4.46,44
8478,14080,BAB4,98421,-0.497,s3,storm,door|store|door|door|dawn|store|store|state|store|distort|store|door|store|idiot|donate,store|door|idiot|distort|state|dawn|donate,15,6 4 1 1 1 1 1,store,6,! S T AO M,! s t ɔ m,4.46,! S T AO,! s t ɔ,4.63,7
